LatitudeOrigine,LongitudeOrigine,LatitudeModel,LongitudeModel,DistanceModel,LatitudeRandom,LongitudeRandom,DistanceRandom,PaysOrigine,PaysModel,RegionOrigine,RegionModel,RegionClassifier
-25.5083095,-53.291908,28.808727,-102.70601,8002.334382517681,-25.782506267055098,16.521533034413295,6918.527801269472,Brazil,Mexico,South America,North America,North America
-26.2060506,30.5987544,58.708954,51.442688,9606.058181591465,-79.16084251663406,96.59639641816534,6661.560309151473,South Africa,Russia,South Africa,Europe East,Europe East
-26.3492582,-52.850442,27.949005,-96.6133,7616.914640477546,-18.56033696323968,62.42515151211052,11447.085504948664,Brazil,Ocean,South America,Ocean,North America
-26.3528121,-59.4099513,44.428352,4.842137,10197.064241259826,12.660638618518448,-173.0912741104363,12977.472536557649,Argentina,France,South America,Europe West,Europe West
-26.5641505,-58.5317836,44.214638,-104.35756,9120.715926120543,26.92923105327995,-105.85321299570224,7792.8898365244595,Argentina,United States,South America,North America,North America
-26.5931029,-58.5618269,38.67499,-93.911964,8108.719493665036,22.959086316157112,-73.69878156252925,5719.799475753669,Argentina,United States,South America,North America,North America
-26.627933,27.6785506,42.239426,-115.05332,16223.675773168135,69.83906090216311,107.7290177821165,12385.089305195632,South Africa,United States,South Africa,North America,North America
-26.671535,27.9278814,38.36118,-93.73134,14484.307951031196,-9.814651870299102,162.30071302075282,13651.8468848453,South Africa,United States,South Africa,North America,North America
-26.7114768,-64.9614908,31.222914,-98.79819,7350.95460217547,19.59488999105973,-98.31205475403743,6261.882552250329,Argentina,United States,South America,North America,North America
-26.7582937,28.4414336,40.298622,-98.87845,14983.749973474582,6.088176834060789,164.60982533323414,14855.475005931728,South Africa,United States,South Africa,North America,North America
-26.7774469,-54.9191493,-22.169167,-55.675594,516.1617613269996,77.7128873254255,-41.34003729425049,11627.921601926284,Argentina,Brazil,South America,South America,South America
-26.7866048,26.0210428,-28.379711,24.740175,217.1584935349545,-72.60590175166973,82.17842767838653,6081.76923705049,South Africa,South Africa,South Africa,South Africa,South Africa
-26.8140707,-65.2245036,35.699253,-90.80106,7423.095848071669,34.99750132156511,-6.694046433416531,9204.479002833652,Argentina,United States,South America,North America,North America
-26.8575785,26.6525652,26.363348,-103.03121,15052.535719963586,-32.59067708182338,9.77924225063606,1749.2410187117516,South Africa,Mexico,South Africa,North America,North America
-26.8666041,-60.2257127,31.50943,-102.68824,7877.824978146119,-8.056030571900749,150.48318385576954,14926.771017425182,Argentina,United States,South America,North America,North America
-26.9032339,-51.0731826,31.818905,-101.33282,8405.606407937787,8.526832739873697,45.13005387498126,11052.05164043205,Brazil,United States,South America,North America,North America
-26.951519,22.978056,-14.784531,-45.945217,7216.303298258555,-8.147651338490277,47.07718391575372,3285.212964095281,South Africa,Brazil,South Africa,South America,South America
-26.9679824,-65.3010338,51.303894,-100.236336,9321.965540945748,22.51055289538482,65.06653305374877,15016.465058599968,Argentina,Canada,South America,North America,North America
-27.0965556,-48.7416365,46.854237,2.7697048,9686.712469940854,-49.48733586843606,-123.0777902393665,6665.751525093154,Brazil,France,South America,Europe West,Europe West
-27.108259,-53.7671167,-16.490538,-54.857117,1181.0668600365516,-19.85128920167881,-88.67559563485479,3643.091767211613,Brazil,Brazil,South America,South America,South America
-27.3795523,-54.7437797,-25.70983,-59.44701,503.82299961600233,-25.85590365479661,-49.09913111767253,586.8709688617874,Argentina,Argentina,South America,South America,South America
-27.4005063,-51.2272687,-26.368773,-49.290092,223.8544100305986,-33.60731249266051,81.95887937177372,11646.73839227433,Brazil,Brazil,South America,South America,South America
-27.4778147,-63.803005,49.853104,47.279438,13774.386116515494,58.031221770411605,-30.77069413128848,9962.764432553107,Argentina,Kazakhstan,South America,Ocean,Europe East
-27.4881622,-55.1321358,-24.418633,-55.093044,340.0878804486889,-9.436411786877144,-168.97294538260306,11817.029190325044,Argentina,Paraguay,South America,Ocean,South America
-27.4903265,-48.4196701,23.734404,-98.08426,7782.901291752149,-4.723268027967933,47.90250988726399,10396.428667624315,Brazil,Mexico,South America,North America,North America
-27.5025046,27.5002164,-28.875462,-64.43348,8761.577248998685,28.38226321583062,42.45331496196016,6386.836723915429,South Africa,Argentina,South Africa,South America,South America
-27.6400918,-48.666568,34.37152,133.81844,19223.01699515168,-73.81344365791276,-90.9860431202183,5685.272308944716,Brazil,Japan,South America,Japan,Japan
-27.6732342,-60.9271052,-22.896305,-54.1337,864.6458919004775,-52.44008795892631,-36.47202228081463,3416.846734935864,Argentina,Brazil,South America,South America,South America
-27.8769527,29.3417372,47.587486,3.8190343,8740.22714983275,-60.20578891974742,-8.402465976370053,4577.343310533221,South Africa,France,South Africa,Europe West,Europe West
-27.890088,27.9231208,41.7237,3.5077534,8106.645118268473,-57.15023915723702,151.80325280136475,9223.50070783675,South Africa,Ocean,South Africa,Ocean,Europe West
-28.0517282,-63.6813558,-16.63168,-50.404274,1859.936683134667,-59.50010057714478,90.37816345793168,10013.170314289564,Argentina,Brazil,South America,South America,South America
-28.0794538,26.2795616,37.896652,-103.24157,15242.292137340812,50.92961974081226,-112.54233709845556,15744.26049630362,South Africa,United States,South Africa,North America,North America
-28.1639639,24.4691357,36.316113,-3.6542652,7721.600270036097,-0.6748476429156227,87.98648209861483,7397.439050211633,South Africa,Ocean,South Africa,Ocean,Europe West
-28.1998418,-61.3771811,40.50754,-101.41003,8658.44113794856,12.061094772460436,142.1042896313985,16997.197426433915,Argentina,United States,South America,North America,North America
-28.2382541,-52.3442322,-26.081005,-57.0937,527.8841857668947,-28.85400059554925,130.00088992548945,13681.106066110724,Brazil,Paraguay,South America,Ocean,South America
-28.3645336,-53.7725569,-16.576815,-51.15492,1332.729480522697,-35.709310582562175,161.7484683792648,11998.706628353368,Brazil,Brazil,South America,South America,South America
-28.467309,-49.0057184,46.34826,10.523786,10222.23321450722,-31.05705869736501,59.961632335726,10019.014118759967,Brazil,Italy,South America,Europe West,Europe West
-28.4794737,-71.1749196,56.162777,42.120228,14014.717311148595,-77.91172353435584,6.358840600025872,6636.607416070482,Chile,Russia,South America,Europe East,Europe East
-28.5352841,-66.3303598,-29.715452,22.506996,8398.5461768392,-61.20227350343209,-177.99205992665728,8332.772521784587,Argentina,South Africa,South America,South Africa,South Africa
-28.5745678,-53.6454986,-20.121334,-52.393616,944.872736742311,52.746226102112985,17.520332912632853,11329.25467512346,Brazil,Brazil,South America,South America,South America
-28.817907,-66.7497746,39.126232,-115.00195,9034.838794616762,-86.95088775513238,146.45702392032166,7099.258641691035,Argentina,United States,South America,North America,North America
-28.8583269,-58.7343,47.229313,-104.425316,9591.0947815849,1.830086955948019,174.0115122640222,13694.090509567932,Argentina,United States,South America,North America,North America
-29.0871214,-53.8937244,-23.102371,-48.56849,850.2623442973662,-24.53677517623373,117.01507747925126,13991.810376790922,Brazil,Brazil,South America,South America,South America
-29.2283866,-51.3566787,35.13535,-98.606926,8679.60530394135,-33.68841911688095,-102.2596552131176,4815.017970003697,Brazil,United States,South America,North America,North America
-29.2948379,-51.5012911,41.7472,9.250526,10036.937700932776,73.18469974730766,-24.321762146494024,11549.75165624606,Brazil,France,South America,Europe West,Europe West
-29.3946485,-51.3581343,43.03736,-97.74721,9316.242117174908,13.518337579981704,176.4511885033993,14812.349189230652,Brazil,United States,South America,North America,North America
-29.426037,-53.1262618,31.45682,-91.005684,7840.156615496557,7.353798160024283,53.37111957857661,12010.527973387654,Brazil,United States,South America,North America,North America
-29.4629514,-56.0463516,-32.15664,-59.89038,473.7431206114336,-73.10931909305006,110.51295755448932,8582.014714950985,Brazil,Argentina,South America,South America,South America
-29.5580087,-53.31362,32.73769,-91.81906,8002.717044539648,-61.68449024579315,-73.32174952032257,3860.366284768113,Brazil,United States,South America,North America,North America
-29.5719775,-57.1813446,36.2946,-96.54762,8373.020244159476,79.1372339381773,-64.02238634697508,12069.368631824198,Argentina,United States,South America,North America,North America
-29.5916445,-53.9855049,31.546461,-95.96614,8093.001412022809,56.95476093877031,-57.14916982326642,9594.367906992844,Brazil,United States,South America,North America,North America
-29.7380067,27.0273893,40.438328,-108.81751,15872.492704512328,78.44844097436373,-129.62372703154188,14463.013251698754,South Africa,United States,South Africa,North America,North America
-29.7698813,-63.7417994,-30.025291,25.278095,8339.237995192969,16.186165993221778,-105.1643658909259,6754.102596397934,Argentina,South Africa,South America,South Africa,South Africa
-29.8490301,-51.969116,-17.263535,-54.82834,1423.9552576444592,-42.891058385875446,152.35621957326936,11576.559050599031,Brazil,Brazil,South America,South America,South America
-29.9951387,-51.0817767,46.860874,6.7218843,10297.967498911465,-26.89264954798029,93.27055242614892,12660.33579642228,Brazil,Switzerland,South America,Ocean,Europe West
-3.0134435,-59.9851923,28.163515,-90.83139,4775.11809688317,62.30525703357293,116.03878278093912,13417.912831813015,Brazil,Ocean,South America,Ocean,North America
-3.0510557,-40.1693295,-27.09802,24.803192,7387.7339258474385,-13.224957708754488,176.2147246792925,15626.901991669318,Brazil,South Africa,South America,South Africa,South Africa
-3.3638794,104.1359758,8.785419,109.509544,1469.9072662934975,-85.11943386310199,18.752075675054986,9587.657784559238,Indonesia,Ocean,South Asia,Ocean,South Asia
-3.4602212,-41.5558449,-6.538796,-44.14407,445.2690530386187,-15.053085405458576,-138.50306464926882,10663.413414784556,Brazil,Brazil,South America,South America,South America
-3.5442619,118.9699884,7.250143,119.511635,1195.1472367687406,-41.14804010559611,168.0945387959518,6425.32783570521,Indonesia,Philippines,South Asia,South Asia,South Asia
-3.6684828,102.6148116,10.238389,101.70939,1541.140508304673,47.84894032048166,68.77340112434374,6591.035388480373,Indonesia,Ocean,South Asia,Ocean,South Asia
-30.2037743,-66.4775875,39.056576,-101.34956,8476.911670123036,36.7427178627092,98.1036549782545,18418.831572213665,Argentina,United States,South America,North America,North America
-30.2077454,-51.1918701,28.148586,-98.78725,8202.672677820945,-55.00579075511298,142.2141787858954,10476.468788070004,Brazil,United States,South America,North America,North America
-30.5115037,27.3736811,-31.75782,24.603773,298.1075695523973,-85.09646361769444,-19.63607898421614,6259.6545033085895,South Africa,South Africa,South Africa,South Africa,South Africa
-30.7697558,23.3692798,-27.727531,24.410563,352.0571760889436,83.19491531507092,134.08883878109577,13651.967911525891,South Africa,South Africa,South Africa,South Africa,South Africa
-30.8256984,24.5074376,-28.398829,23.91858,274.98718271145054,-78.26257056086945,51.906433095576006,5447.853210549427,South Africa,South Africa,South Africa,South Africa,South Africa
-30.9367968,-64.4939893,45.84125,4.4740157,10974.711800067336,-79.49176172167819,-109.3898917692731,5784.324132995706,Argentina,France,South America,Europe West,Europe West
-30.9493733,-59.7785752,32.61894,-100.845436,8258.42231795206,58.3181904394844,-25.95283962076124,10381.302825233395,Argentina,United States,South America,North America,North America
-31.1437702,19.242874,-29.51549,23.91047,483.74092326256806,87.81346149289138,-163.28949918937107,13692.85776115377,South Africa,South Africa,South Africa,South Africa,South Africa
-31.1725622,24.3143898,-29.290567,24.31325,208.6312055941004,-50.60741592698887,101.02206602111464,6500.796411701259,South Africa,South Africa,South Africa,South Africa,South Africa
-31.4225071,-63.0433363,35.51017,-96.6701,8200.699094759306,55.61001433689032,93.49055856971488,16753.782023324355,Argentina,United States,South America,North America,North America
-31.4296139,-60.9244131,33.312923,-93.19501,7927.810104892632,76.29734948103018,62.25888229638088,14228.1817099279,Argentina,United States,South America,North America,North America
-31.4633058,-64.5132198,29.640823,-106.3166,8079.7989214288755,-39.09258292184985,111.19553389270726,12180.271978867668,Argentina,Mexico,South America,North America,North America
-31.6078498,-67.652725,-27.023449,26.194183,8824.09520468115,-5.64476860472557,18.72561793195265,9345.295250768786,Argentina,South Africa,South America,South Africa,South Africa
-31.6997258,-52.9550008,33.48299,-98.02429,8627.299898330735,72.78321163162795,-150.38320965274815,13580.547617607835,Brazil,United States,South America,North America,North America
-31.7684409,-52.3331529,38.575817,-95.03749,8956.244436988036,-55.47800095000446,-170.83675673428226,8719.586885963594,Brazil,United States,South America,North America,North America
-31.9636666,24.5881413,-29.274637,23.405884,318.93066163126394,-85.9979931054612,39.40487190683035,6032.706398285898,South Africa,South Africa,South Africa,South Africa,South Africa
-32.363739,-66.6860905,-25.812231,25.212809,8689.378109951507,-60.7322185776918,72.68957690190064,9046.698377243118,Argentina,South Africa,South America,South Africa,South Africa
